StudentID,Gender,GroupID,Region,AdmissionCode,EntranceScore,CreditsEarned1,CreditsEarned2,CreditsEarned3,CreditsEarned4,GPA1,GPA2,GPA3,GPA4,TermStatus1,TermStatus2,TermStatus3,TermStatus4,Graduated,University
S03046,Female,1,7,A01,27.76,10,10,17,15,3.66,3.35,3.72,3.28,Pass,Pass,Pass,Pass,1,Văn Lang
S03047,Female,2,5,C00,25.95,12,12,13,17,2.72,3.57,3.46,3.21,Pass,Pass,Pass,Pass,1,Văn Lang
S03048,Male,4,3,B00,20.74,20,10,24,24,3.3,2.8,2.44,2.92,Pass,Pass,Fail,Pass,1,Văn Lang
S03049,Male,1,2,C00,23.49,20,16,19,18,3.87,2.73,2.64,3.12,Pass,Pass,Pass,Pass,1,Hutech
S03050,Male,2,7,B00,25.41,17,15,20,11,3.74,2.8,3.93,3.73,Pass,Pass,Pass,Pass,1,Văn Lang
S03051,Male,3,7,C00,24.84,16,12,22,21,2.53,3.35,2.6,3.15,Pass,Pass,Pass,Pass,1,Văn Lang
S03052,Male,4,3,D01,23.27,19,22,16,16,2.75,2.67,3.81,3.5,Pass,Pass,Pass,Pass,1,Văn Lang
S03053,Male,6,4,A01,22.0,16,24,11,22,3.13,2.52,2.69,3.09,Pass,Pass,Pass,Pass,1,Văn Lang
S03054,Male,6,6,D01,29.72,12,11,13,21,3.56,3.77,3.64,3.42,Pass,Pass,Pass,Pass,1,Văn Lang
S03055,Male,4,6,B00,25.1,17,21,17,18,2.68,3.07,2.98,2.73,Pass,Pass,Pass,Pass,1,Hutech
S03056,Male,6,5,B00,23.69,10,23,24,18,2.43,2.82,2.68,2.64,Pass,Pass,Pass,Pass,1,Văn Lang
S03057,Female,3,4,A01,26.69,12,18,10,14,3.29,3.64,3.05,3.18,Pass,Pass,Pass,Pass,1,Văn Lang
S03058,Female,3,5,B00,23.56,12,18,11,17,2.43,2.52,3.52,2.4,Pass,Pass,Pass,Pass,1,Văn Lang
S03059,Female,4,7,D01,21.12,23,15,22,23,3.52,2.78,2.43,3.38,Pass,Pass,Pass,Pass,1,Văn Lang
S03060,Male,3,3,A00,21.29,14,22,20,16,3.33,3.82,3.71,2.19,Pass,Pass,Pass,Pass,1,Hutech
S03061,Male,1,6,A00,26.63,14,12,10,12,3.09,2.84,3.51,3.57,Pass,Pass,Pass,Pass,1,Hutech
S03062,Male,1,5,D01,20.7,25,15,21,17,3.92,3.94,3.44,2.34,Pass,Pass,Pass,Pass,1,Văn Lang
S03063,Female,6,1,A01,27.46,10,11,21,13,3.45,3.02,3.72,3.51,Pass,Pass,Pass,Pass,1,Hutech
S03064,Male,5,3,D01,25.42,17,17,18,20,3.79,3.26,3.52,3.36,Pass,Pass,Pass,Pass,1,Hutech
S03065,Male,6,2,A00,20.64,22,23,25,22,3.62,3.67,3.13,3.29,Pass,Pass,Pass,Pass,1,Văn Lang
S03066,Female,6,6,B00,24.6,11,18,18,20,3.92,3.31,3.39,3.07,Pass,Pass,Pass,Pass,1,Hutech
S03067,Female,6,7,D01,25.22,18,24,18,11,3.95,2.56,3.95,3.27,Pass,Pass,Pass,Pass,1,Hutech
S03068,Male,4,1,B00,24.76,23,19,23,23,2.96,2.86,2.76,3.05,Pass,Pass,Pass,Pass,1,Hutech
S03069,Male,4,6,A01,27.72,20,10,22,11,3.97,3.28,3.06,2.81,Pass,Pass,Pass,Pass,1,Văn Lang
S03070,Male,3,6,B00,22.84,17,10,23,17,2.83,3.11,3.47,2.93,Pass,Pass,Pass,Pass,1,Hutech
S03071,Female,3,7,C00,27.11,12,21,19,21,3.72,2.75,3.09,3.99,Pass,Pass,Pass,Pass,1,Văn Lang
S03072,Female,1,1,B00,29.58,21,10,23,13,3.37,3.14,3.32,3.69,Pass,Pass,Pass,Pass,1,Hutech
S03073,Male,4,3,A01,24.52,25,22,16,11,3.67,3.2,2.93,2.61,Pass,Pass,Pass,Pass,1,Hutech
S03074,Female,3,5,A01,22.53,12,10,11,21,3.34,3.23,3.83,2.33,Pass,Pass,Pass,Fail,1,Văn Lang
S03075,Female,6,4,A00,27.83,10,16,22,24,3.98,3.56,3.04,3.92,Pass,Pass,Pass,Pass,1,Hutech
S03076,Female,6,6,B00,26.97,25,24,17,20,3.94,2.85,3.91,3.37,Pass,Pass,Pass,Pass,1,Hutech
S03077,Male,6,6,D01,22.09,20,15,19,25,3.51,3.38,3.64,2.8,Pass,Pass,Pass,Pass,1,Hutech
S03078,Male,6,7,D01,25.9,14,24,13,13,4.0,3.02,3.8,3.44,Pass,Pass,Pass,Pass,1,Văn Lang
S03079,Female,5,4,D01,22.22,21,16,20,21,3.51,2.42,2.73,3.6,Pass,Pass,Pass,Pass,1,Hutech
S03080,Male,3,2,B00,20.61,21,19,14,25,2.17,3.71,3.7,2.15,Fail,Pass,Pass,Fail,0,Văn Lang
S03081,Female,1,4,D01,27.8,21,25,21,16,3.26,3.51,3.81,3.22,Pass,Pass,Pass,Pass,1,Hutech
S03082,Female,1,2,C00,26.08,24,18,10,18,3.67,3.44,3.51,3.45,Pass,Pass,Pass,Pass,1,Hutech
S03083,Male,5,5,B00,28.53,10,21,16,17,3.21,3.44,2.97,3.67,Pass,Pass,Pass,Pass,1,Văn Lang
S03084,Male,6,2,B00,25.01,18,12,25,11,3.57,3.02,2.53,3.62,Pass,Pass,Pass,Pass,1,Văn Lang
S03085,Female,5,7,A00,24.78,23,24,24,20,3.24,2.71,2.64,4.0,Pass,Pass,Pass,Pass,1,Văn Lang
S03086,Male,4,2,C00,25.79,18,14,22,12,3.27,2.63,2.61,2.95,Pass,Pass,Pass,Pass,1,Hutech
S03087,Female,1,2,A00,27.92,10,13,10,20,3.22,2.98,3.37,3.49,Pass,Pass,Pass,Pass,1,Hutech
S03088,Female,5,3,D01,26.98,15,14,16,21,3.81,3.97,3.64,3.04,Pass,Pass,Pass,Pass,1,Văn Lang
S03089,Female,1,1,A00,27.74,25,11,25,15,3.77,3.29,3.18,3.22,Pass,Pass,Pass,Pass,1,Văn Lang
S03090,Female,5,1,D01,27.76,17,23,21,19,3.32,3.44,3.31,3.14,Pass,Pass,Pass,Pass,1,Văn Lang
S03091,Male,4,5,A00,23.03,20,14,25,13,3.12,3.41,3.55,2.32,Pass,Pass,Pass,Fail,1,Văn Lang
S03092,Male,5,1,A00,21.28,19,11,24,15,3.92,2.34,3.44,3.39,Pass,Fail,Pass,Pass,0,Văn Lang
S03093,Female,4,3,B00,23.17,14,20,19,18,3.94,2.84,2.59,3.8,Pass,Pass,Pass,Pass,1,Văn Lang
S03094,Male,5,6,D01,27.67,12,18,10,25,2.99,3.24,3.72,2.97,Pass,Pass,Pass,Pass,1,Hutech
S03095,Male,4,7,B00,23.59,16,20,25,23,2.58,2.54,3.28,3.67,Pass,Pass,Pass,Pass,1,Hutech
S03096,Female,1,2,C00,26.21,16,22,12,22,3.84,3.76,2.85,3.06,Pass,Pass,Pass,Pass,1,Văn Lang
S03097,Female,4,4,C00,21.76,17,19,14,17,2.35,2.56,3.4,2.73,Pass,Pass,Pass,Pass,1,Hutech
S03098,Female,1,5,D01,24.23,19,22,25,24,3.59,2.78,3.38,3.37,Pass,Pass,Pass,Pass,1,Văn Lang
S03099,Male,5,2,A00,24.52,16,24,11,18,2.66,3.15,3.88,3.8,Pass,Pass,Pass,Pass,1,Văn Lang
S03100,Female,5,4,A00,28.04,24,11,21,10,3.36,3.23,2.82,3.99,Pass,Pass,Pass,Pass,1,Hutech
S03101,Male,5,7,C00,26.09,21,20,17,10,2.8,2.86,3.93,3.05,Pass,Pass,Pass,Pass,1,Văn Lang
S03102,Male,2,2,B00,25.22,15,22,16,18,2.6,2.62,3.92,2.8,Pass,Pass,Pass,Pass,1,Hutech
S03103,Female,5,3,A00,24.04,22,21,12,20,2.7,3.96,2.79,3.47,Pass,Pass,Pass,Pass,1,Hutech
S03104,Male,3,2,C00,29.57,13,21,22,25,3.12,2.96,3.71,3.72,Pass,Pass,Pass,Pass,1,Hutech
S03105,Female,2,3,A01,24.18,21,18,13,11,2.86,3.92,2.44,3.33,Pass,Pass,Pass,Pass,1,Văn Lang
S03106,Female,6,5,D01,21.65,16,19,16,19,3.34,2.99,3.87,3.28,Pass,Pass,Pass,Pass,1,Hutech
S03107,Female,6,5,B00,23.94,18,21,12,17,2.4,2.98,3.52,2.5,Pass,Pass,Pass,Pass,1,Hutech
S03108,Female,6,6,D01,28.7,23,18,16,12,3.95,3.97,3.03,3.29,Pass,Pass,Pass,Pass,1,Văn Lang
S03109,Male,6,5,A00,24.56,22,10,11,24,2.81,3.93,3.54,3.41,Pass,Pass,Pass,Pass,1,Hutech
S03110,Male,1,6,C00,24.25,15,24,16,22,3.64,3.57,3.6,3.17,Pass,Pass,Pass,Pass,1,Hutech
S03111,Female,3,7,A01,23.12,10,18,12,14,2.56,3.21,3.85,3.3,Pass,Pass,Pass,Pass,1,Hutech
S03112,Male,5,5,B00,25.8,16,12,24,10,3.27,3.97,3.07,3.62,Pass,Pass,Pass,Pass,1,Hutech
S03113,Male,6,2,A01,27.13,24,13,19,13,3.97,3.22,3.91,3.85,Pass,Pass,Pass,Pass,1,Văn Lang
S03114,Male,6,3,C00,20.28,13,13,19,19,2.45,3.45,3.61,2.16,Pass,Pass,Pass,Fail,0,Văn Lang
S03115,Male,5,4,C00,27.53,21,20,24,19,3.16,2.9,3.21,3.65,Pass,Pass,Pass,Pass,1,Hutech
S03116,Female,3,7,A00,26.6,18,16,15,18,3.43,3.97,2.68,2.69,Pass,Pass,Pass,Pass,1,Văn Lang
S03117,Male,1,2,B00,25.4,22,19,14,12,3.34,3.49,3.77,3.55,Pass,Pass,Pass,Pass,1,Hutech
S03118,Male,4,3,C00,28.97,13,21,15,20,3.39,3.45,2.98,3.01,Pass,Pass,Pass,Pass,1,Văn Lang
S03119,Male,3,3,C00,20.46,15,13,17,12,2.3,3.26,3.25,3.42,Pass,Pass,Pass,Pass,1,Văn Lang
S03120,Female,3,7,A01,25.48,20,17,18,24,3.4,3.01,3.36,3.16,Pass,Pass,Pass,Pass,1,Văn Lang
S03121,Female,6,7,C00,27.61,16,10,24,15,3.56,3.5,3.64,3.06,Pass,Pass,Pass,Pass,1,Văn Lang
S03122,Female,6,6,A00,23.98,21,14,25,13,3.15,3.54,3.34,2.99,Pass,Pass,Pass,Pass,1,Văn Lang
S03123,Female,5,2,D01,25.09,13,17,19,16,3.11,3.64,2.54,3.15,Pass,Pass,Pass,Pass,1,Văn Lang
S03124,Female,6,4,A01,27.33,11,18,18,10,3.29,3.95,3.47,3.96,Pass,Pass,Pass,Pass,1,Hutech
S03125,Male,3,6,B00,21.44,17,24,13,23,3.95,2.75,3.61,2.61,Pass,Pass,Pass,Pass,1,Văn Lang
S03126,Male,2,6,C00,23.64,21,17,15,15,2.76,2.8,3.13,3.38,Pass,Pass,Pass,Pass,1,Văn Lang
S03127,Female,2,6,A01,25.45,15,25,20,10,2.77,3.36,3.74,2.58,Pass,Pass,Pass,Pass,1,Hutech
S03128,Female,2,5,B00,28.5,22,25,20,11,3.96,3.85,3.12,3.95,Pass,Pass,Pass,Pass,1,Hutech
S03129,Male,2,7,A01,25.84,16,17,16,19,3.25,3.63,3.41,3.33,Pass,Pass,Pass,Pass,1,Hutech
S03130,Female,2,5,A01,20.72,17,15,12,20,2.35,2.23,3.72,3.39,Fail,Pass,Pass,Pass,1,Văn Lang
S03131,Female,6,5,C00,28.12,10,15,17,23,3.76,3.52,2.87,3.19,Pass,Pass,Pass,Pass,1,Văn Lang
S03132,Female,1,2,D01,22.19,16,14,22,19,3.09,3.46,2.23,2.84,Pass,Pass,Fail,Pass,1,Hutech
S03133,Male,2,5,D01,21.77,22,25,12,21,3.15,3.1,2.71,2.7,Pass,Pass,Pass,Pass,1,Hutech
S03134,Male,1,1,A00,29.55,12,20,17,20,3.89,3.87,2.98,3.81,Pass,Pass,Pass,Pass,1,Hutech
S03135,Male,1,2,A01,24.3,18,14,21,23,3.29,3.05,3.43,2.48,Pass,Pass,Pass,Pass,1,Văn Lang
S03136,Female,4,5,C00,24.91,18,24,21,11,3.02,2.58,3.7,3.82,Pass,Pass,Pass,Pass,1,Hutech
S03137,Male,3,2,B00,25.08,17,25,19,14,3.95,3.4,2.69,2.89,Pass,Pass,Pass,Pass,1,Văn Lang
S03138,Female,5,1,C00,23.46,20,21,20,17,3.36,2.76,3.24,3.85,Pass,Pass,Pass,Pass,1,Hutech
S03139,Male,5,4,A00,26.96,10,16,12,16,2.77,3.34,3.98,3.84,Pass,Pass,Pass,Pass,1,Hutech
S03140,Female,2,2,A00,22.65,11,24,19,15,3.19,2.45,2.27,3.83,Pass,Fail,Pass,Pass,1,Văn Lang
S03141,Female,1,6,B00,26.52,23,22,11,15,3.47,3.03,3.58,2.97,Pass,Pass,Pass,Pass,1,Văn Lang
S03142,Male,1,7,A01,29.36,11,13,18,24,3.01,3.0,3.42,3.84,Pass,Pass,Pass,Pass,1,Hutech
S03143,Male,2,6,C00,28.57,25,16,23,16,3.64,3.31,3.71,3.81,Pass,Pass,Pass,Pass,1,Hutech
S03144,Female,4,4,A01,28.03,13,23,12,21,3.11,3.71,3.35,2.92,Pass,Pass,Pass,Pass,1,Hutech
S03145,Female,3,7,B00,26.83,18,10,13,18,3.17,3.81,2.76,3.62,Pass,Pass,Pass,Pass,1,Hutech
S03146,Female,2,3,A01,26.36,24,16,25,14,3.88,3.52,2.77,2.78,Pass,Pass,Pass,Pass,1,Hutech
S03147,Female,2,7,A00,24.13,16,10,23,15,3.0,2.47,3.19,3.96,Pass,Fail,Pass,Pass,1,Hutech
S03148,Female,5,4,B00,29.73,13,22,21,12,3.66,3.24,3.15,3.39,Pass,Pass,Pass,Pass,1,Văn Lang
S03149,Female,4,7,B00,22.93,13,14,21,24,3.07,3.81,2.4,3.35,Pass,Pass,Pass,Pass,1,Hutech
S03150,Male,4,3,B00,21.39,15,21,25,11,2.18,3.26,2.29,3.46,Pass,Pass,Fail,Pass,0,Văn Lang
S03151,Female,6,1,B00,28.98,24,18,17,24,3.46,2.94,3.49,3.35,Pass,Pass,Pass,Pass,1,Văn Lang
S03152,Female,5,6,C00,22.57,10,25,14,15,3.21,3.01,2.5,2.42,Pass,Pass,Pass,Pass,1,Văn Lang
S03153,Male,2,4,A01,23.23,19,12,18,17,3.69,2.47,3.91,2.4,Pass,Fail,Pass,Fail,1,Văn Lang
S03154,Female,3,1,C00,27.87,12,14,16,14,3.64,3.61,3.83,3.17,Pass,Pass,Pass,Pass,1,Văn Lang
S03155,Female,2,1,C00,25.1,25,18,21,11,2.74,2.92,3.39,3.76,Pass,Pass,Pass,Pass,1,Văn Lang
S03156,Male,5,5,A01,22.3,22,21,16,20,3.19,2.45,3.76,2.42,Pass,Pass,Pass,Fail,1,Hutech
S03157,Female,6,3,D01,24.94,21,22,14,12,3.43,3.49,2.59,3.46,Pass,Pass,Pass,Pass,1,Hutech
S03158,Female,3,5,C00,27.71,14,14,24,19,3.78,3.12,3.0,3.84,Pass,Pass,Pass,Pass,1,Văn Lang
S03159,Female,3,2,A00,24.29,18,23,23,23,2.7,2.98,2.76,3.44,Pass,Pass,Pass,Pass,1,Văn Lang
S03160,Male,6,5,D01,23.21,10,12,19,21,2.78,3.04,3.0,3.83,Pass,Pass,Pass,Pass,1,Hutech
S03161,Female,5,6,D01,25.36,17,22,24,12,3.45,2.97,3.68,3.2,Pass,Pass,Pass,Pass,1,Hutech
S03162,Female,2,5,A00,26.54,25,23,16,22,2.75,3.16,3.31,3.28,Pass,Pass,Pass,Pass,1,Hutech
S03163,Male,4,5,C00,29.23,17,23,20,23,3.72,3.03,3.19,3.67,Pass,Pass,Pass,Pass,1,Văn Lang
S03164,Female,6,1,A01,29.45,14,21,18,16,3.28,3.49,3.67,3.11,Pass,Pass,Pass,Pass,1,Hutech
S03165,Female,1,2,D01,20.52,16,23,14,14,3.45,3.97,3.36,3.14,Pass,Pass,Pass,Pass,1,Hutech
S03166,Male,2,7,A00,24.88,13,12,24,22,2.64,3.17,3.77,3.9,Pass,Pass,Pass,Pass,1,Văn Lang
S03167,Male,2,5,A01,25.19,22,11,20,19,3.65,2.65,2.91,3.62,Pass,Pass,Pass,Pass,1,Văn Lang
S03168,Male,3,7,A01,27.64,21,13,23,25,3.38,3.72,3.24,3.14,Pass,Pass,Pass,Pass,1,Văn Lang
S03169,Male,1,6,B00,22.72,15,18,11,16,3.08,2.71,2.34,3.37,Pass,Pass,Fail,Pass,1,Văn Lang
S03170,Female,1,7,A01,21.33,17,24,18,11,3.28,3.95,2.31,3.78,Pass,Pass,Fail,Pass,1,Văn Lang
S03171,Female,4,2,A01,23.46,24,14,24,15,2.52,3.35,3.85,3.79,Pass,Pass,Pass,Pass,1,Hutech
S03172,Male,1,6,B00,22.61,23,25,22,17,3.58,3.79,3.19,3.65,Pass,Pass,Pass,Pass,1,Văn Lang
S03173,Female,4,6,C00,24.88,17,10,24,15,3.47,3.37,2.9,2.55,Pass,Pass,Pass,Pass,1,Văn Lang
S03174,Male,4,6,B00,28.31,23,14,11,20,3.65,3.02,3.83,3.66,Pass,Pass,Pass,Pass,1,Văn Lang
S03175,Male,2,1,C00,20.03,10,20,12,15,2.83,2.62,2.07,2.7,Pass,Pass,Pass,Pass,1,Văn Lang
S03176,Female,1,5,B00,28.48,13,17,15,22,3.43,3.8,3.74,2.88,Pass,Pass,Pass,Pass,1,Văn Lang
S03177,Male,3,5,A00,22.56,20,20,18,13,3.87,3.63,2.55,3.67,Pass,Pass,Pass,Pass,1,Văn Lang
S03178,Female,4,4,C00,26.97,16,21,11,19,3.38,3.03,2.83,2.78,Pass,Pass,Pass,Pass,1,Hutech
S03179,Male,1,6,D01,28.5,12,14,20,18,3.46,3.57,3.4,3.75,Pass,Pass,Pass,Pass,1,Văn Lang
S03180,Female,4,2,B00,27.54,21,19,13,10,3.58,2.83,3.65,3.23,Pass,Pass,Pass,Pass,1,Văn Lang
S03181,Female,3,7,A01,27.67,16,13,18,18,3.21,3.61,3.46,3.05,Pass,Pass,Pass,Pass,1,Hutech
S03182,Male,6,5,C00,26.1,22,16,13,22,3.33,3.48,3.0,3.03,Pass,Pass,Pass,Pass,1,Văn Lang
S03183,Female,4,7,C00,27.17,18,19,13,23,2.72,3.11,3.51,3.31,Pass,Pass,Pass,Pass,1,Văn Lang
S03184,Male,1,1,B00,28.47,20,15,13,14,3.32,3.07,3.53,3.54,Pass,Pass,Pass,Pass,1,Văn Lang
S03185,Female,5,5,C00,28.05,11,12,12,13,3.63,3.68,3.68,3.09,Pass,Pass,Pass,Pass,1,Hutech
S03186,Female,3,3,C00,25.51,20,25,13,17,3.36,3.54,3.43,3.08,Pass,Pass,Pass,Pass,1,Văn Lang
S03187,Male,5,4,C00,29.51,15,13,11,20,3.81,3.83,3.87,3.76,Pass,Pass,Pass,Pass,1,Hutech
S03188,Female,2,3,B00,23.33,22,23,17,25,3.19,3.42,3.39,3.56,Pass,Pass,Pass,Pass,1,Văn Lang
S03189,Male,1,4,A00,29.31,21,19,20,21,3.92,3.25,3.04,2.95,Pass,Pass,Pass,Pass,1,Hutech
S03190,Male,3,6,A00,25.39,15,23,19,24,3.89,3.23,3.15,3.19,Pass,Pass,Pass,Pass,1,Văn Lang
S03191,Female,6,4,B00,20.96,24,18,19,19,3.51,3.24,3.83,2.49,Pass,Pass,Pass,Pass,1,Hutech
S03192,Female,6,1,C00,20.14,21,24,24,22,2.63,2.39,3.15,3.76,Pass,Pass,Pass,Pass,1,Văn Lang
S03193,Female,3,2,A00,22.3,11,20,18,14,3.3,3.0,3.35,3.5,Pass,Pass,Pass,Pass,1,Hutech
S03194,Female,4,6,C00,20.11,23,10,25,12,3.49,3.01,3.22,2.26,Pass,Pass,Pass,Pass,1,Văn Lang
S03195,Male,3,1,B00,28.69,15,15,10,14,2.95,2.92,3.74,3.07,Pass,Pass,Pass,Pass,1,Văn Lang
S03196,Male,5,3,C00,26.98,17,10,24,12,3.57,3.3,3.52,2.89,Pass,Pass,Pass,Pass,1,Văn Lang
S03197,Male,6,2,C00,28.32,15,11,20,24,3.16,3.31,3.72,3.23,Pass,Pass,Pass,Pass,1,Hutech
S03198,Male,3,6,D01,21.48,21,25,20,23,2.96,3.38,3.44,2.77,Pass,Pass,Pass,Pass,1,Hutech
S03199,Female,1,6,D01,26.45,21,25,23,19,3.22,2.98,3.84,3.02,Pass,Pass,Pass,Pass,1,Hutech
S03200,Female,2,5,A01,20.73,13,15,14,20,3.56,3.88,2.84,2.48,Pass,Pass,Pass,Pass,1,Văn Lang
S03201,Female,6,4,A00,23.62,14,12,15,13,3.76,2.74,3.74,3.64,Pass,Pass,Pass,Pass,1,Hutech
S03202,Female,1,5,C00,22.62,17,25,24,17,2.29,2.94,2.35,3.08,Fail,Pass,Pass,Pass,1,Văn Lang
S03203,Female,3,7,C00,25.03,21,10,19,19,3.26,2.95,3.15,3.72,Pass,Pass,Pass,Pass,1,Hutech
S03204,Male,2,6,B00,29.06,16,24,12,15,3.13,3.15,3.6,3.67,Pass,Pass,Pass,Pass,1,Văn Lang
S03205,Male,3,4,D01,29.3,22,24,14,25,3.25,3.89,3.94,3.41,Pass,Pass,Pass,Pass,1,Hutech
S03206,Male,4,3,A00,21.55,14,16,23,23,2.67,3.33,3.54,2.74,Pass,Pass,Pass,Pass,1,Hutech
S03207,Female,3,6,B00,22.83,23,20,25,10,2.8,3.98,2.36,2.86,Pass,Pass,Pass,Pass,1,Văn Lang
S03208,Male,4,7,A00,21.86,25,13,12,19,2.42,3.48,3.43,3.35,Fail,Pass,Pass,Pass,0,Văn Lang
S03209,Female,3,6,B00,29.24,21,13,22,21,3.74,3.12,3.28,3.83,Pass,Pass,Pass,Pass,1,Văn Lang
S03210,Male,4,1,D01,24.48,24,16,10,10,2.86,3.66,2.66,3.05,Pass,Pass,Pass,Pass,1,Hutech
S03211,Female,6,1,D01,23.39,14,23,23,24,3.44,2.95,3.68,2.9,Pass,Pass,Pass,Pass,1,Văn Lang
S03212,Male,5,3,B00,20.74,11,25,17,16,3.99,2.56,2.45,3.22,Pass,Pass,Pass,Pass,1,Văn Lang
S03213,Female,5,2,B00,21.86,19,21,18,14,3.22,3.35,2.69,3.69,Pass,Pass,Pass,Pass,1,Văn Lang
S03214,Male,5,5,B00,28.04,13,22,18,11,3.84,3.93,3.68,3.32,Pass,Pass,Pass,Pass,1,Hutech
S03215,Male,6,4,D01,24.88,10,16,24,20,2.91,2.94,3.06,3.35,Pass,Pass,Pass,Pass,1,Văn Lang
S03216,Male,3,3,A00,25.24,20,24,16,17,3.74,3.5,2.93,3.62,Pass,Pass,Pass,Pass,1,Văn Lang
S03217,Female,5,1,D01,29.79,25,15,20,14,3.77,3.08,3.24,3.95,Pass,Pass,Pass,Pass,1,Hutech
S03218,Female,1,4,A01,28.48,20,11,12,14,3.68,2.85,3.99,2.9,Pass,Pass,Pass,Pass,1,Văn Lang
S03219,Male,2,1,A00,28.59,22,20,11,13,3.16,3.34,3.66,3.36,Pass,Pass,Pass,Pass,1,Hutech
S03220,Female,3,2,A00,21.01,10,25,21,18,2.78,3.11,3.27,3.46,Pass,Pass,Pass,Pass,1,Văn Lang
S03221,Female,3,7,B00,26.14,21,25,24,22,2.84,2.9,2.66,3.99,Pass,Pass,Pass,Pass,1,Văn Lang
S03222,Male,4,1,C00,26.28,12,16,21,16,3.27,3.99,3.2,3.96,Pass,Pass,Pass,Pass,1,Hutech
S03223,Male,2,6,B00,25.03,19,13,15,21,2.71,3.4,2.59,2.77,Pass,Pass,Pass,Pass,1,Hutech
S03224,Male,6,6,D01,28.66,17,23,10,19,3.55,3.53,3.22,3.57,Pass,Pass,Pass,Pass,1,Hutech
S03225,Female,4,3,C00,27.8,24,13,21,15,2.88,3.73,3.69,3.52,Pass,Pass,Pass,Pass,1,Hutech
S03226,Female,3,4,C00,23.85,25,19,16,14,3.68,3.24,3.43,3.71,Pass,Pass,Pass,Pass,1,Hutech
S03227,Female,6,3,C00,21.67,17,12,12,23,2.67,3.5,3.75,3.92,Pass,Pass,Pass,Pass,1,Hutech
S03228,Male,3,1,C00,23.99,18,14,11,15,3.58,3.24,2.72,3.91,Pass,Pass,Pass,Pass,1,Hutech
S03229,Male,5,7,D01,26.38,25,20,14,12,3.08,3.97,2.72,3.92,Pass,Pass,Pass,Pass,1,Văn Lang
S03230,Male,4,4,A01,28.34,21,22,25,12,4.0,3.07,3.59,3.15,Pass,Pass,Pass,Pass,1,Hutech
S03231,Male,2,1,A01,24.17,19,11,20,17,3.61,3.78,2.48,3.81,Pass,Pass,Pass,Pass,1,Hutech
S03232,Male,3,6,C00,23.48,19,13,23,23,3.78,3.23,3.24,3.95,Pass,Pass,Pass,Pass,1,Văn Lang
S03233,Female,1,4,A00,22.06,12,25,12,18,2.45,3.38,2.97,3.45,Fail,Pass,Pass,Pass,1,Hutech
S03234,Female,5,3,A01,29.74,17,10,11,16,3.06,3.58,3.07,3.23,Pass,Pass,Pass,Pass,1,Văn Lang
S03235,Female,3,7,B00,20.73,22,23,18,14,3.65,2.12,3.06,2.91,Pass,Fail,Pass,Pass,1,Hutech
S03236,Female,3,7,A00,25.97,19,22,11,25,3.69,3.57,3.6,2.85,Pass,Pass,Pass,Pass,1,Văn Lang
S03237,Male,4,2,B00,21.58,15,16,16,17,3.95,2.63,3.53,2.51,Pass,Pass,Pass,Pass,1,Hutech
S03238,Male,2,5,B00,23.1,21,21,20,14,3.98,2.98,3.2,3.64,Pass,Pass,Pass,Pass,1,Văn Lang
S03239,Female,5,2,B00,23.6,22,12,23,21,2.89,3.11,3.62,2.78,Pass,Pass,Pass,Pass,1,Văn Lang
S03240,Female,2,4,A01,23.33,14,16,23,21,3.19,3.38,3.04,3.74,Pass,Pass,Pass,Pass,1,Hutech
S03241,Female,3,7,C00,29.47,17,13,20,10,3.93,3.38,3.84,3.89,Pass,Pass,Pass,Pass,1,Văn Lang
S03242,Male,3,1,A00,28.94,10,23,16,13,3.62,3.63,3.67,3.73,Pass,Pass,Pass,Pass,1,Hutech
S03243,Female,2,7,A00,21.82,10,25,14,23,3.69,2.54,2.51,3.77,Pass,Pass,Pass,Pass,1,Hutech
S03244,Male,2,3,C00,22.04,16,14,21,10,3.42,3.21,2.79,2.96,Pass,Pass,Pass,Pass,1,Hutech
S03245,Male,4,1,D01,20.7,21,24,11,18,2.81,2.78,3.24,3.25,Pass,Pass,Pass,Pass,1,Hutech
S03246,Male,3,3,C00,28.02,23,10,13,11,3.33,3.52,3.9,3.33,Pass,Pass,Pass,Pass,1,Hutech
S03247,Female,5,6,A01,27.75,23,22,13,22,3.37,3.69,3.85,3.75,Pass,Pass,Pass,Pass,1,Văn Lang
S03248,Male,2,3,A00,21.96,10,18,17,24,3.2,3.34,3.34,3.07,Pass,Pass,Pass,Pass,1,Hutech
S03249,Male,1,5,A00,25.31,10,25,16,15,3.5,2.86,3.68,3.68,Pass,Pass,Pass,Pass,1,Hutech
S03250,Female,5,1,C00,27.78,13,10,19,19,3.51,3.85,3.28,3.09,Pass,Pass,Pass,Pass,1,Hutech
S03251,Female,4,6,B00,20.47,21,25,19,12,3.77,3.85,3.59,3.89,Pass,Pass,Pass,Pass,1,Văn Lang
S03252,Male,1,7,C00,23.71,14,20,19,23,3.93,2.44,3.88,3.78,Pass,Pass,Pass,Pass,1,Văn Lang
S03253,Male,4,5,A01,24.34,11,13,17,20,3.35,3.75,2.99,2.69,Pass,Pass,Pass,Pass,1,Hutech
S03254,Male,1,5,A01,27.9,19,10,25,16,3.58,3.99,3.73,3.97,Pass,Pass,Pass,Pass,1,Hutech
S03255,Male,6,7,C00,20.68,17,19,14,19,3.55,3.35,2.47,3.95,Pass,Pass,Pass,Pass,1,Hutech
